signal,method,sample_idx,value
vib_normal_0hp,ORIGINAL,549,0.120788
vib_normal_0hp,ORIGINAL,550,0.092834
vib_normal_0hp,ORIGINAL,551,0.027954
vib_normal_0hp,ORIGINAL,552,-0.071764
vib_normal_0hp,ORIGINAL,553,-0.141233
vib_normal_0hp,ORIGINAL,554,-0.137686
vib_normal_0hp,ORIGINAL,555,-0.106394
vib_normal_0hp,ORIGINAL,556,-0.040054
vib_normal_0hp,ORIGINAL,557,0.025034
vib_normal_0hp,ORIGINAL,558,0.081569
vib_normal_0hp,ORIGINAL,559,0.147908
vib_normal_0hp,ORIGINAL,560,0.173985
vib_normal_0hp,ORIGINAL,561,0.167101
vib_normal_0hp,ORIGINAL,562,0.109314
vib_normal_0hp,ORIGINAL,563,0.01356
vib_normal_0hp,ORIGINAL,564,-0.050485
vib_normal_0hp,ORIGINAL,565,-0.074893
vib_normal_0hp,ORIGINAL,566,-0.055492
vib_normal_0hp,ORIGINAL,567,-0.028372
vib_normal_0hp,ORIGINAL,568,0.009805
vib_normal_0hp,ORIGINAL,569,0.056535
vib_normal_0hp,ORIGINAL,570,0.068634
vib_normal_0hp,ORIGINAL,571,0.096589
vib_normal_0hp,ORIGINAL,572,0.099927
vib_normal_0hp,ORIGINAL,573,0.062793
vib_normal_0hp,ORIGINAL,574,0.006467
vib_normal_0hp,ORIGINAL,575,-0.065088
vib_normal_0hp,ORIGINAL,576,-0.074684
vib_normal_0hp,ORIGINAL,577,-0.060916
vib_normal_0hp,ORIGINAL,578,-0.035465
vib_normal_0hp,ORIGINAL,579,0.016481
vib_normal_0hp,ORIGINAL,580,0.054449
vib_normal_0hp,ORIGINAL,581,0.098675
vib_normal_0hp,ORIGINAL,582,0.1356
vib_normal_0hp,ORIGINAL,583,0.153332
vib_normal_0hp,ORIGINAL,584,0.134557
vib_normal_0hp,ORIGINAL,585,0.07385
vib_normal_0hp,ORIGINAL,586,0.022739
vib_normal_0hp,ORIGINAL,587,-0.015646
vib_normal_0hp,ORIGINAL,588,-0.022948
vib_normal_0hp,ORIGINAL,589,-0.00605
vib_normal_0hp,ORIGINAL,590,0.007719
vib_normal_0hp,ORIGINAL,591,0.02712
vib_normal_0hp,ORIGINAL,592,0.051319
vib_normal_0hp,ORIGINAL,593,0.094294
vib_normal_0hp,ORIGINAL,594,0.120788
vib_normal_0hp,ORIGINAL,595,0.111609
vib_normal_0hp,ORIGINAL,596,0.084698
vib_normal_0hp,ORIGINAL,597,0.017315
vib_normal_0hp,ORIGINAL,598,-0.042766
vib_normal_0hp,ORIGINAL,599,-0.061124
vib_normal_0hp,ORIGINAL,600,-0.040263
vib_normal_0hp,ORIGINAL,601,0.002295
vib_normal_0hp,ORIGINAL,602,0.0121
vib_normal_0hp,ORIGINAL,603,0.019401
vib_normal_0hp,ORIGINAL,604,0.041097
vib_normal_0hp,ORIGINAL,605,0.05278
vib_normal_0hp,ORIGINAL,606,0.04673
vib_normal_0hp,ORIGINAL,607,0.014812
vib_normal_0hp,ORIGINAL,608,-0.033587
vib_normal_0hp,ORIGINAL,609,-0.086784
vib_normal_0hp,ORIGINAL,610,-0.111401
vib_normal_0hp,ORIGINAL,611,-0.084698
vib_normal_0hp,ORIGINAL,612,-0.045478
vib_normal_0hp,ORIGINAL,613,-0.023365
vib_normal_0hp,ORIGINAL,614,-0.019818
vib_normal_0hp,ORIGINAL,615,-0.001669
vib_normal_0hp,ORIGINAL,616,0.035673
vib_normal_0hp,ORIGINAL,617,0.063419
vib_normal_0hp,ORIGINAL,618,0.093251
vib_normal_0hp,ORIGINAL,619,0.061124
vib_normal_0hp,ORIGINAL,620,-0.009388
vib_normal_0hp,ORIGINAL,621,-0.035047
vib_normal_0hp,ORIGINAL,622,-0.03171
vib_normal_0hp,ORIGINAL,623,0.009388
vib_normal_0hp,ORIGINAL,624,0.038594
vib_normal_0hp,ORIGINAL,625,0.050694
vib_normal_0hp,ORIGINAL,626,0.067383
vib_normal_0hp,ORIGINAL,627,0.066131
vib_normal_0hp,ORIGINAL,628,0.084072
vib_normal_0hp,ORIGINAL,629,0.097632
vib_normal_0hp,ORIGINAL,630,0.073224
vib_normal_0hp,ORIGINAL,631,0.008136
vib_normal_0hp,ORIGINAL,632,-0.062585
vib_normal_0hp,ORIGINAL,633,-0.086367
vib_normal_0hp,ORIGINAL,634,-0.065297
vib_normal_0hp,ORIGINAL,635,-0.021279
vib_normal_0hp,ORIGINAL,636,0.014186
vib_normal_0hp,ORIGINAL,637,0.028372
vib_normal_0hp,ORIGINAL,638,0.032753
vib_normal_0hp,ORIGINAL,639,0.048816
vib_normal_0hp,ORIGINAL,640,0.076979
vib_normal_0hp,ORIGINAL,641,0.077188
vib_normal_0hp,ORIGINAL,642,0.028163
vib_normal_0hp,ORIGINAL,643,-0.030041
vib_normal_0hp,ORIGINAL,644,-0.064254
vib_normal_0hp,ORIGINAL,645,-0.071764
vib_normal_0hp,ORIGINAL,646,-0.050276
vib_normal_0hp,ORIGINAL,647,-0.040889
vib_normal_0hp,ORIGINAL,648,-0.053823
vib_normal_0hp,ORIGINAL,649,-0.049859
vib_normal_0hp,ORIGINAL,650,-0.017524
vib_normal_0hp,ORIGINAL,651,0.030249
vib_normal_0hp,ORIGINAL,652,0.078648
vib_normal_0hp,ORIGINAL,653,0.102222
vib_normal_0hp,ORIGINAL,654,0.065714
vib_normal_0hp,ORIGINAL,655,0.009596
vib_normal_0hp,ORIGINAL,656,-0.017524
vib_normal_0hp,ORIGINAL,657,-0.012517
vib_normal_0hp,ORIGINAL,658,0.002503
vib_normal_0hp,ORIGINAL,659,0.013143
vib_normal_0hp,ORIGINAL,660,0.028163
vib_normal_0hp,ORIGINAL,661,0.049233
vib_normal_0hp,ORIGINAL,662,0.099301
vib_normal_0hp,ORIGINAL,663,0.15375
vib_normal_0hp,ORIGINAL,664,0.174402
vib_normal_0hp,ORIGINAL,665,0.12809
vib_normal_0hp,ORIGINAL,666,0.02858
vib_normal_0hp,ORIGINAL,667,-0.049442
vib_normal_0hp,ORIGINAL,668,-0.082612
vib_normal_0hp,ORIGINAL,669,-0.073641
vib_normal_0hp,ORIGINAL,670,-0.059247
vib_normal_0hp,ORIGINAL,671,-0.044435
vib_normal_0hp,ORIGINAL,672,-0.010431
vib_normal_0hp,ORIGINAL,673,0.027746
vib_normal_0hp,ORIGINAL,674,0.080526
vib_normal_0hp,ORIGINAL,675,0.117033
vib_normal_0hp,ORIGINAL,676,0.09346
vib_normal_0hp,ORIGINAL,677,0.028163
vib_normal_0hp,ORIGINAL,678,-0.050902
vib_normal_0hp,ORIGINAL,679,-0.09951
vib_normal_0hp,ORIGINAL,680,-0.094294
vib_normal_0hp,ORIGINAL,681,-0.07531
vib_normal_0hp,ORIGINAL,682,-0.065297
vib_normal_0hp,ORIGINAL,683,-0.047564
vib_normal_0hp,ORIGINAL,684,-0.011265
vib_normal_0hp,ORIGINAL,685,0.044852
vib_normal_0hp,ORIGINAL,686,0.08595
vib_normal_0hp,ORIGINAL,687,0.090748
vib_normal_0hp,ORIGINAL,688,0.060707
vib_normal_0hp,ORIGINAL,689,0.00897
vib_normal_0hp,ORIGINAL,690,-0.017524
vib_normal_0hp,ORIGINAL,691,-0.020653
vib_normal_0hp,ORIGINAL,692,-0.017315
vib_normal_0hp,ORIGINAL,693,-0.01356
vib_normal_0hp,ORIGINAL,694,-0.006676
vib_normal_0hp,ORIGINAL,695,0.016689
vib_normal_0hp,ORIGINAL,696,0.051111
vib_normal_0hp,ORIGINAL,697,0.101596
vib_normal_0hp,ORIGINAL,698,0.152081
vib_normal_0hp,ORIGINAL,699,0.139146
vib_normal_0hp,ORIGINAL,700,0.073015
vib_normal_0hp,ORIGINAL,701,-0.001252
vib_normal_0hp,ORIGINAL,702,-0.049859
vib_normal_0hp,ORIGINAL,703,-0.064879
vib_normal_0hp,ORIGINAL,704,-0.081151
vib_normal_0hp,ORIGINAL,705,-0.080317
vib_normal_0hp,ORIGINAL,706,-0.073433
vib_normal_0hp,ORIGINAL,707,-0.05883
vib_normal_0hp,ORIGINAL,708,-0.005424
vib_normal_0hp,ORIGINAL,709,0.063628
vib_normal_0hp,ORIGINAL,710,0.081777
vib_normal_0hp,ORIGINAL,711,0.042349
vib_normal_0hp,ORIGINAL,712,-0.001669
vib_normal_0hp,ORIGINAL,713,-0.052154
vib_normal_0hp,ORIGINAL,714,-0.071138
vib_normal_0hp,ORIGINAL,715,-0.069052
vib_normal_0hp,ORIGINAL,716,-0.079691
vib_normal_0hp,ORIGINAL,717,-0.060916
vib_normal_0hp,ORIGINAL,718,-0.036925
vib_normal_0hp,ORIGINAL,719,0.008553
vib_normal_0hp,ORIGINAL,720,0.06321
vib_normal_0hp,ORIGINAL,721,0.077396
vib_normal_0hp,ORIGINAL,722,0.074058
vib_normal_0hp,ORIGINAL,723,0.024199
vib_normal_0hp,ORIGINAL,724,-0.014812
vib_normal_0hp,ORIGINAL,725,-0.020653
vib_normal_0hp,ORIGINAL,726,-0.016481
vib_normal_0hp,ORIGINAL,727,-0.000209
vib_normal_0hp,ORIGINAL,728,-0.016481
vib_normal_0hp,ORIGINAL,729,-0.020027
vib_normal_0hp,ORIGINAL,730,-0.010431
vib_normal_0hp,ORIGINAL,731,0.00751
vib_normal_0hp,ORIGINAL,732,0.03171
vib_normal_0hp,ORIGINAL,733,0.027954
vib_normal_0hp,ORIGINAL,734,0.011057
vib_normal_0hp,ORIGINAL,735,-0.016063
vib_normal_0hp,ORIGINAL,736,-0.025034
vib_normal_0hp,ORIGINAL,737,-0.015646
vib_normal_0hp,ORIGINAL,738,-0.007927
vib_normal_0hp,ORIGINAL,739,-0.011891
vib_normal_0hp,ORIGINAL,740,-0.035465
vib_normal_0hp,ORIGINAL,741,-0.03463
vib_normal_0hp,ORIGINAL,742,-0.004381
vib_normal_0hp,ORIGINAL,743,0.029415
vib_normal_0hp,ORIGINAL,744,0.059873
vib_normal_0hp,ORIGINAL,745,0.059664
vib_normal_0hp,ORIGINAL,746,0.044018
vib_normal_0hp,ORIGINAL,747,0.02712
vib_normal_0hp,ORIGINAL,748,-0.005007
vib_normal_0hp,ORIGINAL,749,-0.009805
vib_normal_0hp,ORIGINAL,750,-0.013143
vib_normal_0hp,ORIGINAL,751,-0.030249
vib_normal_0hp,ORIGINAL,752,-0.02712
vib_normal_0hp,ORIGINAL,753,-0.003546
vib_normal_0hp,ORIGINAL,754,0.061333
vib_normal_0hp,ORIGINAL,755,0.110566
vib_normal_0hp,ORIGINAL,756,0.113278
vib_normal_0hp,ORIGINAL,757,0.076145
vib_normal_0hp,ORIGINAL,758,0.028789
vib_normal_0hp,ORIGINAL,759,0.018775
vib_normal_0hp,ORIGINAL,760,0.033587
vib_normal_0hp,ORIGINAL,761,0.045687
vib_normal_0hp,ORIGINAL,762,0.01961
vib_normal_0hp,ORIGINAL,763,0.003755
vib_normal_0hp,ORIGINAL,764,0.011891
vib_normal_0hp,ORIGINAL,765,0.040263
vib_normal_0hp,ORIGINAL,766,0.075102
vib_normal_0hp,ORIGINAL,767,0.068217
vib_normal_0hp,ORIGINAL,768,0.052988
vib_normal_0hp,ORIGINAL,769,0.01961
vib_normal_0hp,ORIGINAL,770,-0.000209
vib_normal_0hp,ORIGINAL,771,0.003964
vib_normal_0hp,ORIGINAL,772,0.002086
vib_normal_0hp,ORIGINAL,773,0.006258
vib_normal_0hp,ORIGINAL,774,-0.014186
vib_normal_0hp,ORIGINAL,775,-0.027746
vib_normal_0hp,ORIGINAL,776,-0.019818
vib_normal_0hp,ORIGINAL,777,0.009596
vib_normal_0hp,ORIGINAL,778,0.038594
vib_normal_0hp,ORIGINAL,779,0.025242
vib_normal_0hp,ORIGINAL,780,0.007927
vib_normal_0hp,ORIGINAL,781,-0.014812
vib_normal_0hp,ORIGINAL,782,-0.027329
vib_normal_0hp,ORIGINAL,783,-0.010639
vib_normal_0hp,ORIGINAL,784,0.005841
vib_normal_0hp,ORIGINAL,785,0.011891
vib_normal_0hp,ORIGINAL,786,-0.010014
vib_normal_0hp,ORIGINAL,787,-0.017524
vib_normal_0hp,ORIGINAL,788,0.01815
vib_normal_0hp,ORIGINAL,789,0.048816
vib_normal_0hp,ORIGINAL,790,0.064254
vib_normal_0hp,ORIGINAL,791,0.042766
vib_normal_0hp,ORIGINAL,792,0.009179
vib_normal_0hp,ORIGINAL,793,-0.017106
vib_normal_0hp,ORIGINAL,794,-0.038177
vib_normal_0hp,ORIGINAL,795,-0.026911
vib_normal_0hp,ORIGINAL,796,-0.035673
vib_normal_0hp,ORIGINAL,797,-0.056118
vib_normal_0hp,ORIGINAL,798,-0.059038
vib_normal_0hp,ORIGINAL,799,-0.042558
vib_normal_0hp,ORIGINAL,800,-0.003755
vib_normal_0hp,ORIGINAL,801,0.020444
vib_normal_0hp,ORIGINAL,802,0.03317
vib_normal_0hp,ORIGINAL,803,0.025868
vib_normal_0hp,ORIGINAL,804,0.006676
vib_normal_0hp,ORIGINAL,805,0.007093
vib_normal_0hp,ORIGINAL,806,0.005215
vib_normal_0hp,ORIGINAL,807,-0.015646
vib_normal_0hp,ORIGINAL,808,-0.061959
vib_normal_0hp,ORIGINAL,809,-0.113904
vib_normal_0hp,ORIGINAL,810,-0.116616
vib_normal_0hp,ORIGINAL,811,-0.084489
vib_normal_0hp,ORIGINAL,812,-0.037968
vib_normal_0hp,ORIGINAL,813,0.00751
vib_normal_0hp,ORIGINAL,814,0.02858
vib_normal_0hp,ORIGINAL,815,0.04214
vib_normal_0hp,ORIGINAL,816,0.053197
vib_normal_0hp,ORIGINAL,817,0.056952
vib_normal_0hp,ORIGINAL,818,0.045478
vib_normal_0hp,ORIGINAL,819,0.019818
vib_normal_0hp,ORIGINAL,820,-0.010014
vib_normal_0hp,ORIGINAL,821,-0.019401
vib_normal_0hp,ORIGINAL,822,-0.006676
vib_normal_0hp,ORIGINAL,823,0.034839
vib_normal_0hp,ORIGINAL,824,0.077188
vib_normal_0hp,ORIGINAL,825,0.080734
vib_normal_0hp,ORIGINAL,826,0.074267
vib_normal_0hp,ORIGINAL,827,0.06175
vib_normal_0hp,ORIGINAL,828,0.062376
vib_normal_0hp,ORIGINAL,829,0.074893
vib_normal_0hp,ORIGINAL,830,0.073433
vib_normal_0hp,ORIGINAL,831,0.065297
vib_normal_0hp,ORIGINAL,832,0.046104
vib_normal_0hp,ORIGINAL,833,0.03317
vib_normal_0hp,ORIGINAL,834,0.037551
vib_normal_0hp,ORIGINAL,835,0.033796
vib_normal_0hp,ORIGINAL,836,0.034213
vib_normal_0hp,ORIGINAL,837,0.043809
vib_normal_0hp,ORIGINAL,838,0.052571
vib_normal_0hp,ORIGINAL,839,0.064462
vib_normal_0hp,ORIGINAL,840,0.079691
vib_normal_0hp,ORIGINAL,841,0.078648
vib_normal_0hp,ORIGINAL,842,0.024408
vib_normal_0hp,ORIGINAL,843,-0.039846
vib_normal_0hp,ORIGINAL,844,-0.065297
vib_normal_0hp,ORIGINAL,845,-0.056743
vib_normal_0hp,ORIGINAL,846,-0.016481
vib_normal_0hp,ORIGINAL,847,0.022113
vib_normal_0hp,ORIGINAL,848,0.059455
vib_normal_0hp,ORIGINAL,849,0.080526
vib_normal_0hp,ORIGINAL,850,0.086784
vib_normal_0hp,ORIGINAL,851,0.114321
vib_normal_0hp,ORIGINAL,852,0.114738
vib_normal_0hp,ORIGINAL,853,0.077188
vib_normal_0hp,ORIGINAL,854,0.002086
vib_normal_0hp,ORIGINAL,855,-0.06321
vib_normal_0hp,ORIGINAL,856,-0.074267
vib_normal_0hp,ORIGINAL,857,-0.065505
vib_normal_0hp,ORIGINAL,858,-0.018775
vib_normal_0hp,ORIGINAL,859,0.010014
vib_normal_0hp,ORIGINAL,860,0.020236
vib_normal_0hp,ORIGINAL,861,0.056326
vib_normal_0hp,ORIGINAL,862,0.070512
vib_normal_0hp,ORIGINAL,863,0.081777
vib_normal_0hp,ORIGINAL,864,0.051528
vib_normal_0hp,ORIGINAL,865,-0.016063
vib_normal_0hp,ORIGINAL,866,-0.071346
vib_normal_0hp,ORIGINAL,867,-0.12058
vib_normal_0hp,ORIGINAL,868,-0.09951
vib_normal_0hp,ORIGINAL,869,-0.063419
vib_normal_0hp,ORIGINAL,870,-0.030249
vib_normal_0hp,ORIGINAL,871,-0.000417
vib_normal_0hp,ORIGINAL,872,0.001669
vib_normal_0hp,ORIGINAL,873,0.027746
vib_normal_0hp,ORIGINAL,874,0.020236
vib_normal_0hp,ORIGINAL,875,0.016063
vib_normal_0hp,ORIGINAL,876,-0.004172
vib_normal_0hp,ORIGINAL,877,-0.074893
vib_normal_0hp,ORIGINAL,878,-0.116616
vib_normal_0hp,ORIGINAL,879,-0.131636
vib_normal_0hp,ORIGINAL,880,-0.084489
vib_normal_0hp,ORIGINAL,881,-0.036299
vib_normal_0hp,ORIGINAL,882,-0.016898
vib_normal_0hp,ORIGINAL,883,0.023782
vib_normal_0hp,ORIGINAL,884,0.065714
vib_normal_0hp,ORIGINAL,885,0.11453
vib_normal_0hp,ORIGINAL,886,0.127881
vib_normal_0hp,ORIGINAL,887,0.108689
vib_normal_0hp,ORIGINAL,888,0.04214
vib_normal_0hp,ORIGINAL,889,-0.058204
vib_normal_0hp,ORIGINAL,890,-0.093877
vib_normal_0hp,ORIGINAL,891,-0.086993
vib_normal_0hp,ORIGINAL,892,-0.035465
vib_normal_0hp,ORIGINAL,893,0.035465
vib_normal_0hp,ORIGINAL,894,0.07385
vib_normal_0hp,ORIGINAL,895,0.116616
vib_normal_0hp,ORIGINAL,896,0.149577
vib_normal_0hp,ORIGINAL,897,0.165223
vib_normal_0hp,ORIGINAL,898,0.139981
vib_normal_0hp,ORIGINAL,899,0.062793
vib_normal_0hp,ORIGINAL,900,-0.013769
vib_normal_0hp,ORIGINAL,901,-0.074893
vib_normal_0hp,ORIGINAL,902,-0.07677
vib_normal_0hp,ORIGINAL,903,-0.034004
vib_normal_0hp,ORIGINAL,904,0.02253
vib_normal_0hp,ORIGINAL,905,0.095129
vib_normal_0hp,ORIGINAL,906,0.133931
vib_normal_0hp,ORIGINAL,907,0.156462
vib_normal_0hp,ORIGINAL,908,0.161468
vib_normal_0hp,ORIGINAL,909,0.142276
vib_normal_0hp,ORIGINAL,910,0.092208
vib_normal_0hp,ORIGINAL,911,0
vib_normal_0hp,ORIGINAL,912,-0.082612
vib_normal_0hp,ORIGINAL,913,-0.121831
vib_normal_0hp,ORIGINAL,914,-0.085115
vib_normal_0hp,ORIGINAL,915,-0.009596
vib_normal_0hp,ORIGINAL,916,0.068009
vib_normal_0hp,ORIGINAL,917,0.133931
vib_normal_0hp,ORIGINAL,918,0.176697
vib_normal_0hp,ORIGINAL,919,0.206738
vib_normal_0hp,ORIGINAL,920,0.188588
vib_normal_0hp,ORIGINAL,921,0.154375
vib_normal_0hp,ORIGINAL,922,0.102013
vib_normal_0hp,ORIGINAL,923,0.01356
vib_normal_0hp,ORIGINAL,924,-0.034839
vib_normal_0hp,ORIGINAL,925,-0.04068
vib_normal_0hp,ORIGINAL,926,0.002086
vib_normal_0hp,ORIGINAL,927,0.058412
vib_normal_0hp,ORIGINAL,928,0.093877
vib_normal_0hp,ORIGINAL,929,0.133305
vib_normal_0hp,ORIGINAL,930,0.144362
vib_normal_0hp,ORIGINAL,931,0.145822
vib_normal_0hp,ORIGINAL,932,0.122249
vib_normal_0hp,ORIGINAL,933,0.063419
vib_normal_0hp,ORIGINAL,934,-0.011682
vib_normal_0hp,ORIGINAL,935,-0.092417
vib_normal_0hp,ORIGINAL,936,-0.122666
vib_normal_0hp,ORIGINAL,937,-0.10994
vib_normal_0hp,ORIGINAL,938,-0.056118
vib_normal_0hp,ORIGINAL,939,0.010848
vib_normal_0hp,ORIGINAL,940,0.064045
vib_normal_0hp,ORIGINAL,941,0.118076
vib_normal_0hp,ORIGINAL,942,0.132054
vib_normal_0hp,ORIGINAL,943,0.097841
vib_normal_0hp,ORIGINAL,944,0.039846
vib_normal_0hp,ORIGINAL,945,-0.053614
vib_normal_0hp,ORIGINAL,946,-0.149577
vib_normal_0hp,ORIGINAL,947,-0.198185
vib_normal_0hp,ORIGINAL,948,-0.183999
vib_normal_0hp,ORIGINAL,949,-0.119745
vib_normal_0hp,ORIGINAL,950,-0.05883
vib_normal_0hp,ORIGINAL,951,0.001878
vib_normal_0hp,ORIGINAL,952,0.050694
vib_normal_0hp,ORIGINAL,953,0.083655
vib_normal_0hp,ORIGINAL,954,0.098049
vib_normal_0hp,ORIGINAL,955,0.058412
vib_normal_0hp,ORIGINAL,956,-0.011891
vib_normal_0hp,ORIGINAL,957,-0.101596
vib_normal_0hp,ORIGINAL,958,-0.150829
vib_normal_0hp,ORIGINAL,959,-0.143945
vib_normal_0hp,ORIGINAL,960,-0.111192
vib_normal_0hp,ORIGINAL,961,-0.057578
vib_normal_0hp,ORIGINAL,962,-0.011891
vib_normal_0hp,ORIGINAL,963,0.028789
vib_normal_0hp,ORIGINAL,964,0.045895
vib_normal_0hp,ORIGINAL,965,0.060707
vib_normal_0hp,ORIGINAL,966,0.066966
vib_normal_0hp,ORIGINAL,967,0.018984
vib_normal_0hp,ORIGINAL,968,-0.060498
vib_normal_0hp,ORIGINAL,969,-0.140815
vib_normal_0hp,ORIGINAL,970,-0.173359
vib_normal_0hp,ORIGINAL,971,-0.150412
vib_normal_0hp,ORIGINAL,972,-0.102222
vib_normal_0hp,ORIGINAL,973,-0.03922
vib_normal_0hp,ORIGINAL,974,0.015646
vib_normal_0hp,ORIGINAL,975,0.03317
vib_normal_0hp,ORIGINAL,976,0.042975
vib_normal_0hp,ORIGINAL,977,0.055283
vib_normal_0hp,ORIGINAL,978,0.016272
vib_normal_0hp,ORIGINAL,979,-0.057995
vib_normal_0hp,ORIGINAL,980,-0.124961
vib_normal_0hp,ORIGINAL,981,-0.16126
vib_normal_0hp,ORIGINAL,982,-0.14019
vib_normal_0hp,ORIGINAL,983,-0.083446
vib_normal_0hp,ORIGINAL,984,-0.021905
vib_normal_0hp,ORIGINAL,985,0.032753
vib_normal_0hp,ORIGINAL,986,0.055283
vib_normal_0hp,ORIGINAL,987,0.070929
vib_normal_0hp,ORIGINAL,988,0.092625
vib_normal_0hp,ORIGINAL,989,0.080317
vib_normal_0hp,ORIGINAL,990,0.047773
vib_normal_0hp,ORIGINAL,991,-0.006884
vib_normal_0hp,ORIGINAL,992,-0.071138
vib_normal_0hp,ORIGINAL,993,-0.08887
vib_normal_0hp,ORIGINAL,994,-0.062167
vib_normal_0hp,ORIGINAL,995,-0.016481
vib_normal_0hp,ORIGINAL,996,0.032335
vib_normal_0hp,ORIGINAL,997,0.063836
vib_normal_0hp,ORIGINAL,998,0.084906
vib_normal_0hp,ORIGINAL,999,0.089287
vib_normal_0hp,ORIGINAL,1000,0.078022
vib_normal_0hp,ORIGINAL,1001,0.056743
vib_normal_0hp,ORIGINAL,1002,0.00605
vib_normal_0hp,ORIGINAL,1003,-0.046104
vib_normal_0hp,ORIGINAL,1004,-0.088036
vib_normal_0hp,ORIGINAL,1005,-0.094294
vib_normal_0hp,ORIGINAL,1006,-0.062167
vib_normal_0hp,ORIGINAL,1007,-0.038385
vib_normal_0hp,ORIGINAL,1008,-0.022113
vib_normal_0hp,ORIGINAL,1009,0.002295
vib_normal_0hp,ORIGINAL,1010,0.033378
vib_normal_0hp,ORIGINAL,1011,0.054449
vib_normal_0hp,ORIGINAL,1012,0.061959
vib_normal_0hp,ORIGINAL,1013,0.030875
vib_normal_0hp,ORIGINAL,1014,-0.012934
vib_normal_0hp,ORIGINAL,1015,-0.041097
vib_normal_0hp,ORIGINAL,1016,-0.063628
vib_normal_0hp,ORIGINAL,1017,-0.040889
vib_normal_0hp,ORIGINAL,1018,0.008136
vib_normal_0hp,ORIGINAL,1019,0.04965
vib_normal_0hp,ORIGINAL,1020,0.074893
vib_normal_0hp,ORIGINAL,1021,0.104516
vib_normal_0hp,ORIGINAL,1022,0.151872
vib_normal_0hp,ORIGINAL,1023,0.160217
vib_normal_0hp,ORIGINAL,1024,0.134766
vib_normal_0hp,ORIGINAL,1025,0.085115
vib_normal_0hp,ORIGINAL,1026,0.01502
vib_normal_0hp,ORIGINAL,1027,-0.029623
vib_normal_0hp,ORIGINAL,1028,-0.040263
vib_normal_0hp,ORIGINAL,1029,-0.015229
vib_normal_0hp,ORIGINAL,1030,0.012308
vib_normal_0hp,ORIGINAL,1031,0.033796
vib_normal_0hp,ORIGINAL,1032,0.069052
vib_normal_0hp,ORIGINAL,1033,0.098884
vib_normal_0hp,ORIGINAL,1034,0.123918
vib_normal_0hp,ORIGINAL,1035,0.109106
vib_normal_0hp,ORIGINAL,1036,0.059247
vib_normal_0hp,ORIGINAL,1037,-0.007719
vib_normal_0hp,ORIGINAL,1038,-0.075936
vib_normal_0hp,ORIGINAL,1039,-0.080943
vib_normal_0hp,ORIGINAL,1040,-0.068009
vib_normal_0hp,ORIGINAL,1041,-0.060707
vib_normal_0hp,ORIGINAL,1042,-0.04068
vib_normal_0hp,ORIGINAL,1043,-0.021279
vib_normal_0hp,ORIGINAL,1044,0.02253
vib_normal_0hp,ORIGINAL,1045,0.060707
vib_normal_0hp,ORIGINAL,1046,0.086784
vib_normal_0hp,ORIGINAL,1047,0.071555
vib_normal_0hp,ORIGINAL,1048,0.004172
vib_normal_0hp,ORIGINAL,1049,-0.052362
vib_normal_0hp,ORIGINAL,1050,-0.09492
vib_normal_0hp,ORIGINAL,1051,-0.090539
vib_normal_0hp,ORIGINAL,1052,-0.068426
vib_normal_0hp,ORIGINAL,1053,-0.049233
vib_normal_0hp,ORIGINAL,1054,-0.010639
vib_normal_0hp,ORIGINAL,1055,0.031918
vib_normal_0hp,ORIGINAL,1056,0.097215
vib_normal_0hp,ORIGINAL,1057,0.130176
vib_normal_0hp,ORIGINAL,1058,0.127881
vib_normal_0hp,ORIGINAL,1059,0.086158
vib_normal_0hp,ORIGINAL,1060,0.005215
vib_normal_0hp,ORIGINAL,1061,-0.034839
vib_normal_0hp,ORIGINAL,1062,-0.057369
vib_normal_0hp,ORIGINAL,1063,-0.045478
vib_normal_0hp,ORIGINAL,1064,-0.020236
vib_normal_0hp,ORIGINAL,1065,-0.016689
vib_normal_0hp,ORIGINAL,1066,0.018358
vib_normal_0hp,ORIGINAL,1067,0.069678
vib_normal_0hp,ORIGINAL,1068,0.119745
vib_normal_0hp,ORIGINAL,1069,0.141233
vib_normal_0hp,ORIGINAL,1070,0.105351
vib_normal_0hp,ORIGINAL,1071,0.030249
vib_normal_0hp,ORIGINAL,1072,-0.039428
vib_normal_0hp,ORIGINAL,1073,-0.067383
vib_normal_0hp,ORIGINAL,1074,-0.057995
vib_normal_0hp,ORIGINAL,1075,-0.040889
vib_normal_0hp,ORIGINAL,1076,-0.036299
vib_normal_0hp,ORIGINAL,1077,-0.02712
vib_normal_0hp,ORIGINAL,1078,0.002086
vib_normal_0hp,ORIGINAL,1079,0.043183
vib_normal_0hp,ORIGINAL,1080,0.087201
vib_normal_0hp,ORIGINAL,1081,0.097423
vib_normal_0hp,ORIGINAL,1082,0.048607
vib_normal_0hp,ORIGINAL,1083,-0.002295
vib_normal_0hp,ORIGINAL,1084,-0.021696
vib_normal_0hp,ORIGINAL,1085,-0.002295
vib_normal_0hp,ORIGINAL,1086,0.029415
vib_normal_0hp,ORIGINAL,1087,0.042349
vib_normal_0hp,ORIGINAL,1088,0.036299
vib_normal_0hp,ORIGINAL,1089,0.026077
vib_normal_0hp,ORIGINAL,1090,0.05883
vib_normal_0hp,ORIGINAL,1091,0.101804
vib_normal_0hp,ORIGINAL,1092,0.119745
vib_normal_0hp,ORIGINAL,1093,0.10389
vib_normal_0hp,ORIGINAL,1094,0.05278
