signal,method,bin,norm_freq,magnitude
vib_normal_0hp,IMP_INTERP_ERROR,169,0.330078,0.110024
vib_normal_0hp,IMP_INTERP_ERROR,170,0.332031,0.0585751
vib_normal_0hp,IMP_INTERP_ERROR,171,0.333984,0.0531585
vib_normal_0hp,IMP_INTERP_ERROR,172,0.335938,0.117734
vib_normal_0hp,IMP_INTERP_ERROR,173,0.337891,0.0364817
vib_normal_0hp,IMP_INTERP_ERROR,174,0.339844,0.0485202
vib_normal_0hp,IMP_INTERP_ERROR,175,0.341797,0.0475285
vib_normal_0hp,IMP_INTERP_ERROR,176,0.34375,0.133213
vib_normal_0hp,IMP_INTERP_ERROR,177,0.345703,0.155432
vib_normal_0hp,IMP_INTERP_ERROR,178,0.347656,0.0769273
vib_normal_0hp,IMP_INTERP_ERROR,179,0.349609,0.114827
vib_normal_0hp,IMP_INTERP_ERROR,180,0.351562,0.159137
vib_normal_0hp,IMP_INTERP_ERROR,181,0.353516,0.116157
vib_normal_0hp,IMP_INTERP_ERROR,182,0.355469,0.0361504
vib_normal_0hp,IMP_INTERP_ERROR,183,0.357422,0.0785112
vib_normal_0hp,IMP_INTERP_ERROR,184,0.359375,0.149836
vib_normal_0hp,IMP_INTERP_ERROR,185,0.361328,0.0361338
vib_normal_0hp,IMP_INTERP_ERROR,186,0.363281,0.0329957
vib_normal_0hp,IMP_INTERP_ERROR,187,0.365234,0.109962
vib_normal_0hp,IMP_INTERP_ERROR,188,0.367188,0.0720257
vib_normal_0hp,IMP_INTERP_ERROR,189,0.369141,0.0824311
vib_normal_0hp,IMP_INTERP_ERROR,190,0.371094,0.113887
vib_normal_0hp,IMP_INTERP_ERROR,191,0.373047,0.082216
vib_normal_0hp,IMP_INTERP_ERROR,192,0.375,0.025537
vib_normal_0hp,IMP_INTERP_ERROR,193,0.376953,0.141804
vib_normal_0hp,IMP_INTERP_ERROR,194,0.378906,0.0731608
vib_normal_0hp,IMP_INTERP_ERROR,195,0.380859,0.0294801
vib_normal_0hp,IMP_INTERP_ERROR,196,0.382812,0.174105
vib_normal_0hp,IMP_INTERP_ERROR,197,0.384766,0.0672328
vib_normal_0hp,IMP_INTERP_ERROR,198,0.386719,0.0822158
vib_normal_0hp,IMP_INTERP_ERROR,199,0.388672,0.131358
vib_normal_0hp,IMP_INTERP_ERROR,200,0.390625,0.0672159
vib_normal_0hp,IMP_INTERP_ERROR,201,0.392578,0.049087
vib_normal_0hp,IMP_INTERP_ERROR,202,0.394531,0.0738605
vib_normal_0hp,IMP_INTERP_ERROR,203,0.396484,0.112543
vib_normal_0hp,IMP_INTERP_ERROR,204,0.398438,0.120395
vib_normal_0hp,IMP_INTERP_ERROR,205,0.400391,0.182255
vib_normal_0hp,IMP_INTERP_ERROR,206,0.402344,0.0824504
vib_normal_0hp,IMP_INTERP_ERROR,207,0.404297,0.179438
vib_normal_0hp,IMP_INTERP_ERROR,208,0.40625,0.12314
vib_normal_0hp,IMP_INTERP_ERROR,209,0.408203,0.139489
vib_normal_0hp,IMP_INTERP_ERROR,210,0.410156,0.311879
vib_normal_0hp,IMP_INTERP_ERROR,211,0.412109,0.282887
vib_normal_0hp,IMP_INTERP_ERROR,212,0.414062,0.0972113
vib_normal_0hp,IMP_INTERP_ERROR,213,0.416016,0.0886661
vib_normal_0hp,IMP_INTERP_ERROR,214,0.417969,0.0996124
vib_normal_0hp,IMP_INTERP_ERROR,215,0.419922,0.131219
vib_normal_0hp,IMP_INTERP_ERROR,216,0.421875,0.0574815
vib_normal_0hp,IMP_INTERP_ERROR,217,0.423828,0.0599152
vib_normal_0hp,IMP_INTERP_ERROR,218,0.425781,0.0593553
vib_normal_0hp,IMP_INTERP_ERROR,219,0.427734,0.100516
vib_normal_0hp,IMP_INTERP_ERROR,220,0.429688,0.0160053
vib_normal_0hp,IMP_INTERP_ERROR,221,0.431641,0.0928919
vib_normal_0hp,IMP_INTERP_ERROR,222,0.433594,0.0663479
vib_normal_0hp,IMP_INTERP_ERROR,223,0.435547,0.0830804
vib_normal_0hp,IMP_INTERP_ERROR,224,0.4375,0.0724399
vib_normal_0hp,IMP_INTERP_ERROR,225,0.439453,0.17612
vib_normal_0hp,IMP_INTERP_ERROR,226,0.441406,0.172925
vib_normal_0hp,IMP_INTERP_ERROR,227,0.443359,0.0731938
vib_normal_0hp,IMP_INTERP_ERROR,228,0.445312,0.0443181
vib_normal_0hp,IMP_INTERP_ERROR,229,0.447266,0.0640536
vib_normal_0hp,IMP_INTERP_ERROR,230,0.449219,0.135326
vib_normal_0hp,IMP_INTERP_ERROR,231,0.451172,0.0875931
vib_normal_0hp,IMP_INTERP_ERROR,232,0.453125,0.0323615
vib_normal_0hp,IMP_INTERP_ERROR,233,0.455078,0.0324448
vib_normal_0hp,IMP_INTERP_ERROR,234,0.457031,0.127064
vib_normal_0hp,IMP_INTERP_ERROR,235,0.458984,0.125118
vib_normal_0hp,IMP_INTERP_ERROR,236,0.460938,0.0453302
vib_normal_0hp,IMP_INTERP_ERROR,237,0.462891,0.0249385
vib_normal_0hp,IMP_INTERP_ERROR,238,0.464844,0.067747
vib_normal_0hp,IMP_INTERP_ERROR,239,0.466797,0.0662049
vib_normal_0hp,IMP_INTERP_ERROR,240,0.46875,0.0924211
vib_normal_0hp,IMP_INTERP_ERROR,241,0.470703,0.0614274
vib_normal_0hp,IMP_INTERP_ERROR,242,0.472656,0.0195596
vib_normal_0hp,IMP_INTERP_ERROR,243,0.474609,0.118517
vib_normal_0hp,IMP_INTERP_ERROR,244,0.476562,0.0768025
vib_normal_0hp,IMP_INTERP_ERROR,245,0.478516,0.0879858
vib_normal_0hp,IMP_INTERP_ERROR,246,0.480469,0.0635765
vib_normal_0hp,IMP_INTERP_ERROR,247,0.482422,0.0492891
vib_normal_0hp,IMP_INTERP_ERROR,248,0.484375,0.079006
vib_normal_0hp,IMP_INTERP_ERROR,249,0.486328,0.0246662
vib_normal_0hp,IMP_INTERP_ERROR,250,0.488281,0.0156371
vib_normal_0hp,IMP_INTERP_ERROR,251,0.490234,0.0391209
vib_normal_0hp,IMP_INTERP_ERROR,252,0.492188,0.02474
vib_normal_0hp,IMP_INTERP_ERROR,253,0.494141,0.0253196
vib_normal_0hp,IMP_INTERP_ERROR,254,0.496094,0.0598669
vib_normal_0hp,IMP_INTERP_ERROR,255,0.498047,0.0791473
vib_normal_0hp,RDP_OFFLINE,0,0,6.6735
vib_normal_0hp,RDP_OFFLINE,1,0.00195312,0.558715
vib_normal_0hp,RDP_OFFLINE,2,0.00390625,4.53308
vib_normal_0hp,RDP_OFFLINE,3,0.00585938,1.78648
vib_normal_0hp,RDP_OFFLINE,4,0.0078125,4.92956
vib_normal_0hp,RDP_OFFLINE,5,0.00976562,1.14589
vib_normal_0hp,RDP_OFFLINE,6,0.0117188,3.57761
vib_normal_0hp,RDP_OFFLINE,7,0.0136719,11.7212
vib_normal_0hp,RDP_OFFLINE,8,0.015625,0.497227
vib_normal_0hp,RDP_OFFLINE,9,0.0175781,2.52603
vib_normal_0hp,RDP_OFFLINE,10,0.0195312,2.22537
vib_normal_0hp,RDP_OFFLINE,11,0.0214844,1.92487
vib_normal_0hp,RDP_OFFLINE,12,0.0234375,3.5111
vib_normal_0hp,RDP_OFFLINE,13,0.0253906,0.862788
vib_normal_0hp,RDP_OFFLINE,14,0.0273438,0.771286
vib_normal_0hp,RDP_OFFLINE,15,0.0292969,4.62321
vib_normal_0hp,RDP_OFFLINE,16,0.03125,0.971355
vib_normal_0hp,RDP_OFFLINE,17,0.0332031,1.50549
vib_normal_0hp,RDP_OFFLINE,18,0.0351562,0.35421
vib_normal_0hp,RDP_OFFLINE,19,0.0371094,0.878582
vib_normal_0hp,RDP_OFFLINE,20,0.0390625,0.540972
vib_normal_0hp,RDP_OFFLINE,21,0.0410156,0.750346
vib_normal_0hp,RDP_OFFLINE,22,0.0429688,0.401402
vib_normal_0hp,RDP_OFFLINE,23,0.0449219,0.320552
vib_normal_0hp,RDP_OFFLINE,24,0.046875,0.3274
vib_normal_0hp,RDP_OFFLINE,25,0.0488281,0.440747
vib_normal_0hp,RDP_OFFLINE,26,0.0507812,0.671126
vib_normal_0hp,RDP_OFFLINE,27,0.0527344,0.731832
vib_normal_0hp,RDP_OFFLINE,28,0.0546875,3.84151
vib_normal_0hp,RDP_OFFLINE,29,0.0566406,3.77845
vib_normal_0hp,RDP_OFFLINE,30,0.0585938,1.44546
vib_normal_0hp,RDP_OFFLINE,31,0.0605469,3.51147
vib_normal_0hp,RDP_OFFLINE,32,0.0625,0.919418
vib_normal_0hp,RDP_OFFLINE,33,0.0644531,0.293874
vib_normal_0hp,RDP_OFFLINE,34,0.0664062,1.26402
vib_normal_0hp,RDP_OFFLINE,35,0.0683594,2.56192
vib_normal_0hp,RDP_OFFLINE,36,0.0703125,2.40976
vib_normal_0hp,RDP_OFFLINE,37,0.0722656,1.94592
vib_normal_0hp,RDP_OFFLINE,38,0.0742188,0.5963
vib_normal_0hp,RDP_OFFLINE,39,0.0761719,1.5214
vib_normal_0hp,RDP_OFFLINE,40,0.078125,0.628391
vib_normal_0hp,RDP_OFFLINE,41,0.0800781,2.04612
vib_normal_0hp,RDP_OFFLINE,42,0.0820312,2.27576
vib_normal_0hp,RDP_OFFLINE,43,0.0839844,5.71514
vib_normal_0hp,RDP_OFFLINE,44,0.0859375,11.6289
vib_normal_0hp,RDP_OFFLINE,45,0.0878906,10.9265
vib_normal_0hp,RDP_OFFLINE,46,0.0898438,4.66576
vib_normal_0hp,RDP_OFFLINE,47,0.0917969,6.19857
vib_normal_0hp,RDP_OFFLINE,48,0.09375,3.31073
vib_normal_0hp,RDP_OFFLINE,49,0.0957031,0.687994
vib_normal_0hp,RDP_OFFLINE,50,0.0976562,0.418858
vib_normal_0hp,RDP_OFFLINE,51,0.0996094,0.481852
vib_normal_0hp,RDP_OFFLINE,52,0.101562,0.693684
vib_normal_0hp,RDP_OFFLINE,53,0.103516,0.728078
vib_normal_0hp,RDP_OFFLINE,54,0.105469,0.370311
vib_normal_0hp,RDP_OFFLINE,55,0.107422,0.424297
vib_normal_0hp,RDP_OFFLINE,56,0.109375,1.65994
vib_normal_0hp,RDP_OFFLINE,57,0.111328,1.66901
vib_normal_0hp,RDP_OFFLINE,58,0.113281,0.583656
vib_normal_0hp,RDP_OFFLINE,59,0.115234,1.11425
vib_normal_0hp,RDP_OFFLINE,60,0.117188,0.406228
vib_normal_0hp,RDP_OFFLINE,61,0.119141,0.540177
vib_normal_0hp,RDP_OFFLINE,62,0.121094,0.613337
vib_normal_0hp,RDP_OFFLINE,63,0.123047,0.71071
vib_normal_0hp,RDP_OFFLINE,64,0.125,0.140353
vib_normal_0hp,RDP_OFFLINE,65,0.126953,0.258936
vib_normal_0hp,RDP_OFFLINE,66,0.128906,0.278381
vib_normal_0hp,RDP_OFFLINE,67,0.130859,0.201875
vib_normal_0hp,RDP_OFFLINE,68,0.132812,0.163691
vib_normal_0hp,RDP_OFFLINE,69,0.134766,0.299755
vib_normal_0hp,RDP_OFFLINE,70,0.136719,0.325205
vib_normal_0hp,RDP_OFFLINE,71,0.138672,0.37634
vib_normal_0hp,RDP_OFFLINE,72,0.140625,0.497484
vib_normal_0hp,RDP_OFFLINE,73,0.142578,0.31813
vib_normal_0hp,RDP_OFFLINE,74,0.144531,0.548866
vib_normal_0hp,RDP_OFFLINE,75,0.146484,0.0629417
vib_normal_0hp,RDP_OFFLINE,76,0.148438,0.368421
vib_normal_0hp,RDP_OFFLINE,77,0.150391,0.31851
vib_normal_0hp,RDP_OFFLINE,78,0.152344,0.382741
vib_normal_0hp,RDP_OFFLINE,79,0.154297,0.46601
vib_normal_0hp,RDP_OFFLINE,80,0.15625,0.0453196
vib_normal_0hp,RDP_OFFLINE,81,0.158203,0.464511
vib_normal_0hp,RDP_OFFLINE,82,0.160156,0.238034
vib_normal_0hp,RDP_OFFLINE,83,0.162109,0.212183
vib_normal_0hp,RDP_OFFLINE,84,0.164062,0.664667
vib_normal_0hp,RDP_OFFLINE,85,0.166016,0.181006
vib_normal_0hp,RDP_OFFLINE,86,0.167969,0.852223
vib_normal_0hp,RDP_OFFLINE,87,0.169922,0.65574
vib_normal_0hp,RDP_OFFLINE,88,0.171875,1.22858
vib_normal_0hp,RDP_OFFLINE,89,0.173828,1.78635
vib_normal_0hp,RDP_OFFLINE,90,0.175781,4.38231
vib_normal_0hp,RDP_OFFLINE,91,0.177734,0.962986
vib_normal_0hp,RDP_OFFLINE,92,0.179688,0.365595
vib_normal_0hp,RDP_OFFLINE,93,0.181641,0.406225
vib_normal_0hp,RDP_OFFLINE,94,0.183594,0.357796
vib_normal_0hp,RDP_OFFLINE,95,0.185547,0.333081
vib_normal_0hp,RDP_OFFLINE,96,0.1875,0.317389
vib_normal_0hp,RDP_OFFLINE,97,0.189453,0.191785
vib_normal_0hp,RDP_OFFLINE,98,0.191406,0.188647
vib_normal_0hp,RDP_OFFLINE,99,0.193359,0.337288
vib_normal_0hp,RDP_OFFLINE,100,0.195312,0.311794
vib_normal_0hp,RDP_OFFLINE,101,0.197266,0.435374
vib_normal_0hp,RDP_OFFLINE,102,0.199219,0.111725
vib_normal_0hp,RDP_OFFLINE,103,0.201172,0.178728
vib_normal_0hp,RDP_OFFLINE,104,0.203125,0.242102
vib_normal_0hp,RDP_OFFLINE,105,0.205078,0.159817
vib_normal_0hp,RDP_OFFLINE,106,0.207031,0.138218
vib_normal_0hp,RDP_OFFLINE,107,0.208984,0.172094
vib_normal_0hp,RDP_OFFLINE,108,0.210938,0.108479
vib_normal_0hp,RDP_OFFLINE,109,0.212891,0.120194
vib_normal_0hp,RDP_OFFLINE,110,0.214844,0.333712
vib_normal_0hp,RDP_OFFLINE,111,0.216797,0.0627958
vib_normal_0hp,RDP_OFFLINE,112,0.21875,0.165116
vib_normal_0hp,RDP_OFFLINE,113,0.220703,0.414061
vib_normal_0hp,RDP_OFFLINE,114,0.222656,0.0602211
vib_normal_0hp,RDP_OFFLINE,115,0.224609,0.162164
vib_normal_0hp,RDP_OFFLINE,116,0.226562,0.125159
vib_normal_0hp,RDP_OFFLINE,117,0.228516,0.232335
vib_normal_0hp,RDP_OFFLINE,118,0.230469,0.0852046
vib_normal_0hp,RDP_OFFLINE,119,0.232422,0.219364
vib_normal_0hp,RDP_OFFLINE,120,0.234375,0.133605
vib_normal_0hp,RDP_OFFLINE,121,0.236328,0.232088
vib_normal_0hp,RDP_OFFLINE,122,0.238281,0.305091
vib_normal_0hp,RDP_OFFLINE,123,0.240234,0.166769
vib_normal_0hp,RDP_OFFLINE,124,0.242188,0.0635484
vib_normal_0hp,RDP_OFFLINE,125,0.244141,0.0542476
vib_normal_0hp,RDP_OFFLINE,126,0.246094,0.285497
vib_normal_0hp,RDP_OFFLINE,127,0.248047,0.0925415
vib_normal_0hp,RDP_OFFLINE,128,0.25,0.242663
vib_normal_0hp,RDP_OFFLINE,129,0.251953,0.275345
vib_normal_0hp,RDP_OFFLINE,130,0.253906,0.16739
vib_normal_0hp,RDP_OFFLINE,131,0.255859,0.192732
vib_normal_0hp,RDP_OFFLINE,132,0.257812,0.0644196
vib_normal_0hp,RDP_OFFLINE,133,0.259766,0.0680124
vib_normal_0hp,RDP_OFFLINE,134,0.261719,0.222801
vib_normal_0hp,RDP_OFFLINE,135,0.263672,0.294305
vib_normal_0hp,RDP_OFFLINE,136,0.265625,0.239144
vib_normal_0hp,RDP_OFFLINE,137,0.267578,0.140281
vib_normal_0hp,RDP_OFFLINE,138,0.269531,0.186671
vib_normal_0hp,RDP_OFFLINE,139,0.271484,0.0278409
vib_normal_0hp,RDP_OFFLINE,140,0.273438,0.0543435
vib_normal_0hp,RDP_OFFLINE,141,0.275391,0.104871
vib_normal_0hp,RDP_OFFLINE,142,0.277344,0.134148
vib_normal_0hp,RDP_OFFLINE,143,0.279297,0.0416337
vib_normal_0hp,RDP_OFFLINE,144,0.28125,0.0203032
vib_normal_0hp,RDP_OFFLINE,145,0.283203,0.159919
vib_normal_0hp,RDP_OFFLINE,146,0.285156,0.132484
vib_normal_0hp,RDP_OFFLINE,147,0.287109,0.21253
vib_normal_0hp,RDP_OFFLINE,148,0.289062,0.174265
vib_normal_0hp,RDP_OFFLINE,149,0.291016,0.091607
vib_normal_0hp,RDP_OFFLINE,150,0.292969,0.169769
vib_normal_0hp,RDP_OFFLINE,151,0.294922,0.148499
vib_normal_0hp,RDP_OFFLINE,152,0.296875,0.0895647
vib_normal_0hp,RDP_OFFLINE,153,0.298828,0.0952141
vib_normal_0hp,RDP_OFFLINE,154,0.300781,0.0772991
vib_normal_0hp,RDP_OFFLINE,155,0.302734,0.0347821
vib_normal_0hp,RDP_OFFLINE,156,0.304688,0.255249
vib_normal_0hp,RDP_OFFLINE,157,0.306641,0.219883
vib_normal_0hp,RDP_OFFLINE,158,0.308594,0.118207
vib_normal_0hp,RDP_OFFLINE,159,0.310547,0.0367565
vib_normal_0hp,RDP_OFFLINE,160,0.3125,0.136839
vib_normal_0hp,RDP_OFFLINE,161,0.314453,0.100566
vib_normal_0hp,RDP_OFFLINE,162,0.316406,0.0690296
vib_normal_0hp,RDP_OFFLINE,163,0.318359,0.185928
vib_normal_0hp,RDP_OFFLINE,164,0.320312,0.0238508
vib_normal_0hp,RDP_OFFLINE,165,0.322266,0.0726036
vib_normal_0hp,RDP_OFFLINE,166,0.324219,0.161438
vib_normal_0hp,RDP_OFFLINE,167,0.326172,0.0818843
vib_normal_0hp,RDP_OFFLINE,168,0.328125,0.0858884
vib_normal_0hp,RDP_OFFLINE,169,0.330078,0.0581969
vib_normal_0hp,RDP_OFFLINE,170,0.332031,0.0816506
vib_normal_0hp,RDP_OFFLINE,171,0.333984,0.0909908
vib_normal_0hp,RDP_OFFLINE,172,0.335938,0.17425
vib_normal_0hp,RDP_OFFLINE,173,0.337891,0.0443442
vib_normal_0hp,RDP_OFFLINE,174,0.339844,0.0771396
vib_normal_0hp,RDP_OFFLINE,175,0.341797,0.07643
vib_normal_0hp,RDP_OFFLINE,176,0.34375,0.256557
vib_normal_0hp,RDP_OFFLINE,177,0.345703,0.0804632
vib_normal_0hp,RDP_OFFLINE,178,0.347656,0.0561496
vib_normal_0hp,RDP_OFFLINE,179,0.349609,0.237446
vib_normal_0hp,RDP_OFFLINE,180,0.351562,0.308352
vib_normal_0hp,RDP_OFFLINE,181,0.353516,0.173609
vib_normal_0hp,RDP_OFFLINE,182,0.355469,0.0465963
vib_normal_0hp,RDP_OFFLINE,183,0.357422,0.106119
vib_normal_0hp,RDP_OFFLINE,184,0.359375,0.124484
vib_normal_0hp,RDP_OFFLINE,185,0.361328,0.0336221
vib_normal_0hp,RDP_OFFLINE,186,0.363281,0.0586793
vib_normal_0hp,RDP_OFFLINE,187,0.365234,0.0556239
vib_normal_0hp,RDP_OFFLINE,188,0.367188,0.130521
vib_normal_0hp,RDP_OFFLINE,189,0.369141,0.0516527
vib_normal_0hp,RDP_OFFLINE,190,0.371094,0.13091
vib_normal_0hp,RDP_OFFLINE,191,0.373047,0.100398
vib_normal_0hp,RDP_OFFLINE,192,0.375,0.102052
vib_normal_0hp,RDP_OFFLINE,193,0.376953,0.143854
vib_normal_0hp,RDP_OFFLINE,194,0.378906,0.174023
vib_normal_0hp,RDP_OFFLINE,195,0.380859,0.108134
vib_normal_0hp,RDP_OFFLINE,196,0.382812,0.218899
vib_normal_0hp,RDP_OFFLINE,197,0.384766,0.0762465
vib_normal_0hp,RDP_OFFLINE,198,0.386719,0.0385179
vib_normal_0hp,RDP_OFFLINE,199,0.388672,0.151821
vib_normal_0hp,RDP_OFFLINE,200,0.390625,0.165354
vib_normal_0hp,RDP_OFFLINE,201,0.392578,0.053487
vib_normal_0hp,RDP_OFFLINE,202,0.394531,0.111861
vib_normal_0hp,RDP_OFFLINE,203,0.396484,0.14044
vib_normal_0hp,RDP_OFFLINE,204,0.398438,0.181331
vib_normal_0hp,RDP_OFFLINE,205,0.400391,0.274384
vib_normal_0hp,RDP_OFFLINE,206,0.402344,0.0898502
vib_normal_0hp,RDP_OFFLINE,207,0.404297,0.264873
vib_normal_0hp,RDP_OFFLINE,208,0.40625,0.0660474
vib_normal_0hp,RDP_OFFLINE,209,0.408203,0.218163
vib_normal_0hp,RDP_OFFLINE,210,0.410156,0.429864
vib_normal_0hp,RDP_OFFLINE,211,0.412109,0.202884
vib_normal_0hp,RDP_OFFLINE,212,0.414062,0.0298561
vib_normal_0hp,RDP_OFFLINE,213,0.416016,0.126952
vib_normal_0hp,RDP_OFFLINE,214,0.417969,0.184843
vib_normal_0hp,RDP_OFFLINE,215,0.419922,0.0273865
vib_normal_0hp,RDP_OFFLINE,216,0.421875,0.0830525
vib_normal_0hp,RDP_OFFLINE,217,0.423828,0.0384168
vib_normal_0hp,RDP_OFFLINE,218,0.425781,0.1509
vib_normal_0hp,RDP_OFFLINE,219,0.427734,0.169065
vib_normal_0hp,RDP_OFFLINE,220,0.429688,0.127141
vib_normal_0hp,RDP_OFFLINE,221,0.431641,0.0150958
vib_normal_0hp,RDP_OFFLINE,222,0.433594,0.162707
vib_normal_0hp,RDP_OFFLINE,223,0.435547,0.162051
vib_normal_0hp,RDP_OFFLINE,224,0.4375,0.157187
vib_normal_0hp,RDP_OFFLINE,225,0.439453,0.336085
vib_normal_0hp,RDP_OFFLINE,226,0.441406,0.093827
vib_normal_0hp,RDP_OFFLINE,227,0.443359,0.090015
vib_normal_0hp,RDP_OFFLINE,228,0.445312,0.131293
vib_normal_0hp,RDP_OFFLINE,229,0.447266,0.0540009
vib_normal_0hp,RDP_OFFLINE,230,0.449219,0.0757513
vib_normal_0hp,RDP_OFFLINE,231,0.451172,0.104017
vib_normal_0hp,RDP_OFFLINE,232,0.453125,0.110705
vib_normal_0hp,RDP_OFFLINE,233,0.455078,0.0586527
vib_normal_0hp,RDP_OFFLINE,234,0.457031,0.0661859
vib_normal_0hp,RDP_OFFLINE,235,0.458984,0.0496393
vib_normal_0hp,RDP_OFFLINE,236,0.460938,0.137763
vib_normal_0hp,RDP_OFFLINE,237,0.462891,0.0511297
vib_normal_0hp,RDP_OFFLINE,238,0.464844,0.132156
vib_normal_0hp,RDP_OFFLINE,239,0.466797,0.0855319
vib_normal_0hp,RDP_OFFLINE,240,0.46875,0.089314
vib_normal_0hp,RDP_OFFLINE,241,0.470703,0.0400404
vib_normal_0hp,RDP_OFFLINE,242,0.472656,0.0828702
vib_normal_0hp,RDP_OFFLINE,243,0.474609,0.211589
vib_normal_0hp,RDP_OFFLINE,244,0.476562,0.104173
vib_normal_0hp,RDP_OFFLINE,245,0.478516,0.0788312
vib_normal_0hp,RDP_OFFLINE,246,0.480469,0.0127336
vib_normal_0hp,RDP_OFFLINE,247,0.482422,0.0783493
vib_normal_0hp,RDP_OFFLINE,248,0.484375,0.168773
vib_normal_0hp,RDP_OFFLINE,249,0.486328,0.0681091
vib_normal_0hp,RDP_OFFLINE,250,0.488281,0.0603006
vib_normal_0hp,RDP_OFFLINE,251,0.490234,0.0789781
vib_normal_0hp,RDP_OFFLINE,252,0.492188,0.02308
vib_normal_0hp,RDP_OFFLINE,253,0.494141,0.0381246
vib_normal_0hp,RDP_OFFLINE,254,0.496094,0.0973003
vib_normal_0hp,RDP_OFFLINE,255,0.498047,0.113903
vib_normal_0hp,LTTB_OFFLINE,0,0,6.35329
vib_normal_0hp,LTTB_OFFLINE,1,0.00195312,0.660282
vib_normal_0hp,LTTB_OFFLINE,2,0.00390625,4.56697
vib_normal_0hp,LTTB_OFFLINE,3,0.00585938,1.88454
vib_normal_0hp,LTTB_OFFLINE,4,0.0078125,4.84207
vib_normal_0hp,LTTB_OFFLINE,5,0.00976562,1.24235
vib_normal_0hp,LTTB_OFFLINE,6,0.0117188,3.89586
vib_normal_0hp,LTTB_OFFLINE,7,0.0136719,11.5784
vib_normal_0hp,LTTB_OFFLINE,8,0.015625,0.77883
vib_normal_0hp,LTTB_OFFLINE,9,0.0175781,2.31079
vib_normal_0hp,LTTB_OFFLINE,10,0.0195312,2.16914
vib_normal_0hp,LTTB_OFFLINE,11,0.0214844,1.77117
vib_normal_0hp,LTTB_OFFLINE,12,0.0234375,3.61984
vib_normal_0hp,LTTB_OFFLINE,13,0.0253906,0.902257
vib_normal_0hp,LTTB_OFFLINE,14,0.0273438,0.485596
vib_normal_0hp,LTTB_OFFLINE,15,0.0292969,4.87185
vib_normal_0hp,LTTB_OFFLINE,16,0.03125,0.913762
vib_normal_0hp,LTTB_OFFLINE,17,0.0332031,1.29624
vib_normal_0hp,LTTB_OFFLINE,18,0.0351562,0.458919
vib_normal_0hp,LTTB_OFFLINE,19,0.0371094,0.973683
vib_normal_0hp,LTTB_OFFLINE,20,0.0390625,0.427139
vib_normal_0hp,LTTB_OFFLINE,21,0.0410156,0.599646
vib_normal_0hp,LTTB_OFFLINE,22,0.0429688,0.583097
vib_normal_0hp,LTTB_OFFLINE,23,0.0449219,0.233734
vib_normal_0hp,LTTB_OFFLINE,24,0.046875,0.608583
vib_normal_0hp,LTTB_OFFLINE,25,0.0488281,0.266037
vib_normal_0hp,LTTB_OFFLINE,26,0.0507812,0.917676
vib_normal_0hp,LTTB_OFFLINE,27,0.0527344,0.609987
vib_normal_0hp,LTTB_OFFLINE,28,0.0546875,3.70349
vib_normal_0hp,LTTB_OFFLINE,29,0.0566406,3.75795
vib_normal_0hp,LTTB_OFFLINE,30,0.0585938,1.58689
vib_normal_0hp,LTTB_OFFLINE,31,0.0605469,3.64642
vib_normal_0hp,LTTB_OFFLINE,32,0.0625,0.902242
vib_normal_0hp,LTTB_OFFLINE,33,0.0644531,0.26735
vib_normal_0hp,LTTB_OFFLINE,34,0.0664062,1.23872
vib_normal_0hp,LTTB_OFFLINE,35,0.0683594,2.77853
vib_normal_0hp,LTTB_OFFLINE,36,0.0703125,2.05595
vib_normal_0hp,LTTB_OFFLINE,37,0.0722656,1.99887
vib_normal_0hp,LTTB_OFFLINE,38,0.0742188,0.798552
vib_normal_0hp,LTTB_OFFLINE,39,0.0761719,1.52537
vib_normal_0hp,LTTB_OFFLINE,40,0.078125,0.600053
vib_normal_0hp,LTTB_OFFLINE,41,0.0800781,1.81395
vib_normal_0hp,LTTB_OFFLINE,42,0.0820312,2.26385
vib_normal_0hp,LTTB_OFFLINE,43,0.0839844,5.56959
vib_normal_0hp,LTTB_OFFLINE,44,0.0859375,11.1972
vib_normal_0hp,LTTB_OFFLINE,45,0.0878906,10.6753
vib_normal_0hp,LTTB_OFFLINE,46,0.0898438,4.56932
vib_normal_0hp,LTTB_OFFLINE,47,0.0917969,5.95981
vib_normal_0hp,LTTB_OFFLINE,48,0.09375,3.0067
vib_normal_0hp,LTTB_OFFLINE,49,0.0957031,0.84515
vib_normal_0hp,LTTB_OFFLINE,50,0.0976562,0.42788
vib_normal_0hp,LTTB_OFFLINE,51,0.0996094,0.422119
vib_normal_0hp,LTTB_OFFLINE,52,0.101562,0.70343
vib_normal_0hp,LTTB_OFFLINE,53,0.103516,0.574521
vib_normal_0hp,LTTB_OFFLINE,54,0.105469,0.404292
vib_normal_0hp,LTTB_OFFLINE,55,0.107422,0.656447
vib_normal_0hp,LTTB_OFFLINE,56,0.109375,1.45661
vib_normal_0hp,LTTB_OFFLINE,57,0.111328,1.61329
vib_normal_0hp,LTTB_OFFLINE,58,0.113281,0.53494
vib_normal_0hp,LTTB_OFFLINE,59,0.115234,0.829188
vib_normal_0hp,LTTB_OFFLINE,60,0.117188,0.388597
vib_normal_0hp,LTTB_OFFLINE,61,0.119141,0.472828
vib_normal_0hp,LTTB_OFFLINE,62,0.121094,0.668244
vib_normal_0hp,LTTB_OFFLINE,63,0.123047,0.640739
